"state_code","postal_code","city","county_name","county_code","latitude","longitude","time_zone"
AL,"35070",Garden City,Cullman,"043",34.0058,-86.7499,America/Chicago
AL,"35071",Gardendale,Jefferson,"073",33.7189,-86.8225,America/Chicago
AL,"35072",Goodwater,Coosa,"037",33.0746,-86.0781,America/Chicago
AL,"35073",Graysville,Jefferson,"073",33.6539,-86.9803,America/Chicago
AL,"35074",Green Pond,Bibb,"007",33.2251,-87.1264,America/Chicago
AL,"35077",Hanceville,Cullman,"043",34.0516,-86.7848,America/Chicago
AL,"35078",Harpersville,Shelby,"117",33.3234,-86.4424,America/Chicago
AL,"35079",Hayden,Blount,"009",33.9534,-86.7455,America/Chicago
AL,"35080",Helena,Shelby,"117",33.2663,-86.902,America/Chicago
AL,"35082",Hollins,Clay,"027",33.1162,-86.1386,America/Chicago
AL,"35083",Holly Pond,Cullman,"043",34.1901,-86.6174,America/Chicago
AL,"35085",Jemison,Chilton,"021",32.9805,-86.7181,America/Chicago
AL,"35087",Joppa,Cullman,"043",34.2837,-86.5519,America/Chicago
AL,"35089",Kellyton,Coosa,"037",32.9791,-86.0484,America/Chicago
AL,"35091",Kimberly,Jefferson,"073",33.7684,-86.8084,America/Chicago
AL,"35094",Leeds,Jefferson,"073",33.5283,-86.5748,America/Chicago
AL,"35096",Lincoln,Talladega,"121",33.6059,-86.1112,America/Chicago
AL,"35097",Locust Fork,Blount,"009",33.905,-86.6261,America/Chicago
AL,"35098",Logan,Cullman,"043",34.1377,-87.0266,America/Chicago
AL,"35111",Mc Calla,Jefferson,"073",33.2845,-87.1024,America/Chicago
AL,"35112",Margaret,St. Clair,"115",33.6862,-86.475,America/Chicago
AL,"35114",Maylene,Shelby,"117",33.2317,-86.8727,America/Chicago
AL,"35115",Montevallo,Shelby,"117",33.1248,-86.8622,America/Chicago
AL,"35116",Morris,Jefferson,"073",33.7392,-86.7726,America/Chicago
AL,"35117",Mount Olive,Jefferson,"073",33.6768,-86.8717,America/Chicago
AL,"35118",Mulga,Jefferson,"073",33.5363,-87.051,America/Chicago
AL,"35119",New Castle,Jefferson,"073",33.649,-86.7686,America/Chicago
AL,"35120",Odenville,St. Clair,"115",33.6756,-86.409,America/Chicago
AL,"35121",Oneonta,Blount,"009",33.9259,-86.4741,America/Chicago
AL,"35123",Palmerdale,Jefferson,"073",33.7387,-86.6461,America/Chicago
AL,"35124",Pelham,Shelby,"117",33.2932,-86.768,America/Chicago
AL,"35125",Pell City,St. Clair,"115",33.5979,-86.3432,America/Chicago
AL,"35126",Pinson,Jefferson,"073",33.7299,-86.6451,America/Chicago
AL,"35127",Pleasant Grove,Jefferson,"073",33.4883,-86.9766,America/Chicago
AL,"35128",Pell City,St. Clair,"115",33.5873,-86.3366,America/Chicago
AL,"35130",Quinton,Walker,"127",33.6561,-87.1007,America/Chicago
AL,"35131",Ragland,St. Clair,"115",33.7367,-86.1619,America/Chicago
AL,"35133",Remlap,Blount,"009",33.8168,-86.6008,America/Chicago
AL,"35135",Riverside,St. Clair,"115",33.6166,-86.1996,America/Chicago
AL,"35136",Rockford,Coosa,"037",32.878,-86.24,America/Chicago
AL,"35137",Saginaw,Shelby,"117",33.2063,-86.7812,America/Chicago
AL,"35139",Sayre,Jefferson,"073",33.7111,-86.9759,America/Chicago
AL,"35142",Shannon,Jefferson,"073",33.4069,-86.8735,America/Chicago
AL,"35143",Shelby,Shelby,"117",33.0785,-86.5536,America/Chicago
AL,"35144",Siluria,Shelby,"117",33.2293,-86.825,America/Chicago
AL,"35146",Springville,St. Clair,"115",33.7386,-86.4394,America/Chicago
AL,"35147",Sterrett,Shelby,"117",33.4461,-86.4917,America/Chicago
AL,"35148",Sumiton,Walker,"127",33.768,-87.0445,America/Chicago
AL,"35149",Sycamore,Talladega,"121",33.2512,-86.2025,America/Chicago
AL,"35150",Sylacauga,Talladega,"121",33.1717,-86.2713,America/Chicago
AL,"35151",Sylacauga,Talladega,"121",33.1756,-86.3574,America/Chicago
AL,"35160",Talladega,Talladega,"121",33.4354,-86.1134,America/Chicago
AL,"35161",Talladega,Talladega,"121",33.4202,-86.1028,America/Chicago
AL,"35171",Thorsby,Chilton,"021",32.9157,-86.7158,America/Chicago
AL,"35172",Trafford,Jefferson,"073",33.819,-86.7434,America/Chicago
AL,"35173",Trussville,Jefferson,"073",33.6339,-86.5981,America/Chicago
AL,"35175",Union Grove,Marshall,"095",34.4093,-86.4628,America/Chicago
AL,"35176",Vandiver,Shelby,"117",33.4807,-86.5013,America/Chicago
AL,"35178",Vincent,Shelby,"117",33.401,-86.3994,America/Chicago
AL,"35179",Vinemont,Cullman,"043",34.2621,-86.9125,America/Chicago
AL,"35180",Warrior,Jefferson,"073",33.8529,-86.8198,America/Chicago
AL,"35181",Watson,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35182",Wattsville,St. Clair,"115",33.7068,-86.2567,America/Chicago
AL,"35183",Weogufka,Coosa,"037",33.0238,-86.3042,America/Chicago
AL,"35184",West Blocton,Bibb,"007",33.1424,-87.1369,America/Chicago
AL,"35185",Westover,Shelby,"117",33.3356,-86.5437,America/Chicago
AL,"35186",Wilsonville,Shelby,"117",33.2293,-86.5299,America/Chicago
AL,"35187",Wilton,Shelby,"117",33.081,-86.8793,America/Chicago
AL,"35188",Woodstock,Bibb,"007",33.2068,-87.15,America/Chicago
AL,"35201",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35202",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35203",Birmingham,Jefferson,"073",33.521,-86.8066,America/Chicago
AL,"35204",Birmingham,Jefferson,"073",33.5179,-86.8372,America/Chicago
AL,"35205",Birmingham,Jefferson,"073",33.4951,-86.8059,America/Chicago
AL,"35206",Birmingham,Jefferson,"073",33.5678,-86.7199,America/Chicago
AL,"35207",Birmingham,Jefferson,"073",33.5594,-86.8153,America/Chicago
AL,"35208",Birmingham,Jefferson,"073",33.4977,-86.8799,America/Chicago
AL,"35209",Birmingham,Jefferson,"073",33.4653,-86.8082,America/Chicago
AL,"35210",Birmingham,Jefferson,"073",33.5452,-86.6655,America/Chicago
AL,"35211",Birmingham,Jefferson,"073",33.4816,-86.859,America/Chicago
AL,"35212",Birmingham,Jefferson,"073",33.5409,-86.7495,America/Chicago
AL,"35213",Birmingham,Jefferson,"073",33.5066,-86.7428,America/Chicago
AL,"35214",Birmingham,Jefferson,"073",33.5554,-86.887,America/Chicago
AL,"35215",Birmingham,Jefferson,"073",33.6493,-86.7057,America/Chicago
AL,"35216",Birmingham,Jefferson,"073",33.4188,-86.7867,America/Chicago
AL,"35217",Birmingham,Jefferson,"073",33.5887,-86.765,America/Chicago
AL,"35218",Birmingham,Jefferson,"073",33.506,-86.893,America/Chicago
AL,"35219",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35220",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35221",Birmingham,Jefferson,"073",33.4523,-86.8935,America/Chicago
AL,"35222",Birmingham,Jefferson,"073",33.5219,-86.7666,America/Chicago
AL,"35223",Birmingham,Jefferson,"073",33.4995,-86.7268,America/Chicago
AL,"35224",Birmingham,Jefferson,"073",33.5191,-86.9342,America/Chicago
AL,"35226",Birmingham,Jefferson,"073",33.3967,-86.8346,America/Chicago
AL,"35228",Birmingham,Jefferson,"073",33.4558,-86.9118,America/Chicago
AL,"35229",Birmingham,Jefferson,"073",33.4629,-86.7904,America/Chicago
AL,"35231",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35232",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35233",Birmingham,Jefferson,"073",33.5062,-86.8003,America/Chicago
AL,"35234",Birmingham,Jefferson,"073",33.5378,-86.8068,America/Chicago
AL,"35235",Birmingham,Jefferson,"073",33.6328,-86.6493,America/Chicago
AL,"35236",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35237",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35238",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35242",Birmingham,Shelby,"117",33.3813,-86.7046,America/Chicago
AL,"35243",Birmingham,Jefferson,"073",33.4459,-86.7502,America/Chicago
AL,"35244",Birmingham,Jefferson,"073",33.3538,-86.8254,America/Chicago
AL,"35246",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35249",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35253",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35254",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35255",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35259",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35260",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35261",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35266",Birmingham,Jefferson,"073",33.3729,-86.8531,America/Chicago
AL,"35270",Birmingham,Jefferson,"073",33.5206,-86.8025,America/Chicago
AL,"35282",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35283",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35285",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35287",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35288",Birmingham,Jefferson,"073",33.4458,-86.9285,America/Chicago
AL,"35290",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35291",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35292",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35293",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35294",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35295",Birmingham,Jefferson,"073",33.5207,-86.8025,America/Chicago
AL,"35296",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35297",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35298",Birmingham,Jefferson,"073",33.5446,-86.9292,America/Chicago
AL,"35401",Tuscaloosa,Tuscaloosa,"125",33.1969,-87.5627,America/Chicago
AL,"35402",Tuscaloosa,Tuscaloosa,"125",33.3066,-87.4532,America/Chicago
AL,"35403",Tuscaloosa,Tuscaloosa,"125",33.2045,-87.527,America/Chicago
AL,"35404",Tuscaloosa,Tuscaloosa,"125",33.1826,-87.4827,America/Chicago
AL,"35405",Tuscaloosa,Tuscaloosa,"125",33.1617,-87.5144,America/Chicago
AL,"35406",Tuscaloosa,Tuscaloosa,"125",33.2722,-87.536,America/Chicago
AL,"35407",Tuscaloosa,Tuscaloosa,"125",33.3066,-87.4532,America/Chicago
AL,"35440",Abernant,Tuscaloosa,"125",33.311,-87.1898,America/Chicago
AL,"35441",Akron,Hale,"065",32.8553,-87.7219,America/Chicago
AL,"35442",Aliceville,Pickens,"107",33.1228,-88.1667,America/Chicago
AL,"35443",Boligee,Greene,"063",32.7746,-88.0267,America/Chicago
AL,"35444",Brookwood,Tuscaloosa,"125",33.2775,-87.309,America/Chicago
AL,"35446",Buhl,Tuscaloosa,"125",33.2306,-87.7547,America/Chicago
AL,"35447",Carrollton,Pickens,"107",33.2485,-88.1321,America/Chicago
AL,"35448",Clinton,Greene,"063",32.9137,-87.9925,America/Chicago
AL,"35449",Coaling,Tuscaloosa,"125",33.1359,-87.3384,America/Chicago
AL,"35452",Coker,Tuscaloosa,"125",33.2934,-87.6888,America/Chicago
AL,"35453",Cottondale,Tuscaloosa,"125",33.1767,-87.3871,America/Chicago
AL,"35456",Duncanville,Tuscaloosa,"125",33.0618,-87.4422,America/Chicago
AL,"35457",Echola,Tuscaloosa,"125",33.294,-87.7766,America/Chicago
AL,"35458",Elrod,Tuscaloosa,"125",33.2562,-87.7922,America/Chicago
AL,"35459",Emelle,Sumter,"119",32.755,-88.3057,America/Chicago
AL,"35460",Epes,Sumter,"119",32.672,-88.1206,America/Chicago
AL,"35461",Ethelsville,Pickens,"107",33.4157,-88.2167,America/Chicago
AL,"35462",Eutaw,Greene,"063",32.8889,-87.9303,America/Chicago
AL,"35463",Fosters,Tuscaloosa,"125",33.0843,-87.6975,America/Chicago
AL,"35464",Gainesville,Sumter,"119",32.821,-88.1589,America/Chicago
AL,"35466",Gordo,Pickens,"107",33.3469,-87.9005,America/Chicago
AL,"35468",Kellerman,Tuscaloosa,"125",33.3407,-87.3047,America/Chicago
AL,"35469",Knoxville,Greene,"063",32.9824,-87.7919,America/Chicago
AL,"35470",Livingston,Sumter,"119",32.5843,-88.1872,America/Chicago
AL,"35471",Mc Shan,Pickens,"107",33.2626,-88.0885,America/Chicago
AL,"35473",Northport,Tuscaloosa,"125",33.2723,-87.5825,America/Chicago
AL,"35474",Moundville,Hale,"065",32.9108,-87.5935,America/Chicago
AL,"35475",Northport,Tuscaloosa,"125",33.3992,-87.5599,America/Chicago
AL,"35476",Northport,Tuscaloosa,"125",33.2273,-87.5943,America/Chicago
AL,"35477",Panola,Sumter,"119",32.8726,-88.2374,America/Chicago
AL,"35478",Peterson,Tuscaloosa,"125",33.3066,-87.4532,America/Chicago
AL,"35480",Ralph,Tuscaloosa,"125",33.1274,-87.7624,America/Chicago
AL,"35481",Reform,Pickens,"107",33.3959,-88.0203,America/Chicago
AL,"35482",Samantha,Tuscaloosa,"125",33.3066,-87.4532,America/Chicago
AL,"35486",Tuscaloosa,Tuscaloosa,"125",33.2098,-87.5692,America/Chicago
AL,"35487",Tuscaloosa,Tuscaloosa,"125",33.3072,-87.5859,America/Chicago
AL,"35490",Vance,Tuscaloosa,"125",33.175,-87.2574,America/Chicago
AL,"35491",West Greene,Greene,"063",32.9237,-88.0853,America/Chicago
AL,"35501",Jasper,Walker,"127",33.8312,-87.2775,America/Chicago
AL,"35502",Jasper,Walker,"127",33.8312,-87.2775,America/Chicago
AL,"35503",Jasper,Walker,"127",33.9152,-87.3074,America/Chicago
AL,"35504",Jasper,Walker,"127",33.8927,-87.1667,America/Chicago
AL,"35540",Addison,Winston,"133",34.2056,-87.1948,America/Chicago
AL,"35541",Arley,Winston,"133",34.0632,-87.1828,America/Chicago
AL,"35542",Bankston,Fayette,"057",33.7008,-87.6897,America/Chicago
AL,"35543",Bear Creek,Marion,"093",34.1649,-87.7396,America/Chicago
AL,"35544",Beaverton,Lamar,"075",33.9429,-88.0157,America/Chicago
AL,"35545",Belk,Fayette,"057",33.6476,-87.9314,America/Chicago
AL,"35546",Berry,Fayette,"057",33.6945,-87.6226,America/Chicago
AL,"35548",Brilliant,Marion,"093",34.0377,-87.7563,America/Chicago
AL,"35549",Carbon Hill,Walker,"127",33.9093,-87.5403,America/Chicago
AL,"35550",Cordova,Walker,"127",33.768,-87.1841,America/Chicago
AL,"35551",Delmar,Winston,"133",34.1701,-87.6059,America/Chicago
AL,"35552",Detroit,Lamar,"075",34.0282,-88.17,America/Chicago
AL,"35553",Double Springs,Winston,"133",34.1387,-87.3974,America/Chicago
AL,"35554",Eldridge,Walker,"127",33.9315,-87.6194,America/Chicago
AL,"35555",Fayette,Fayette,"057",33.6974,-87.8346,America/Chicago
AL,"35559",Glen Allen,Fayette,"057",33.9151,-87.7417,America/Chicago
AL,"35560",Goodsprings,Walker,"127",33.6795,-87.2374,America/Chicago
AL,"35563",Guin,Marion,"093",33.9676,-87.9024,America/Chicago
AL,"35564",Hackleburg,Marion,"093",34.2678,-87.8608,America/Chicago
AL,"35565",Haleyville,Winston,"133",34.2314,-87.5938,America/Chicago
AL,"35570",Hamilton,Marion,"093",34.1534,-88.0085,America/Chicago
AL,"35571",Hodges,Franklin,"059",34.3417,-87.959,America/Chicago
AL,"35572",Houston,Winston,"133",34.118,-87.2618,America/Chicago
AL,"35573",Kansas,Walker,"127",33.9018,-87.552,America/Chicago
AL,"35574",Kennedy,Lamar,"075",33.6153,-87.9948,America/Chicago
AL,"35575",Lynn,Winston,"133",34.053,-87.5398,America/Chicago
AL,"35576",Millport,Lamar,"075",33.5401,-88.2,America/Chicago
AL,"35577",Natural Bridge,Winston,"133",34.0934,-87.6008,America/Chicago
AL,"35578",Nauvoo,Walker,"127",33.9299,-87.4324,America/Chicago
AL,"35579",Oakman,Walker,"127",33.7002,-87.3686,America/Chicago
AL,"35580",Parrish,Walker,"127",33.7213,-87.2658,America/Chicago
AL,"35581",Phil Campbell,Franklin,"059",34.347,-87.7154,America/Chicago
AL,"35582",Red Bay,Franklin,"059",34.4513,-88.1129,America/Chicago
AL,"35584",Sipsey,Walker,"127",33.8201,-87.0779,America/Chicago
AL,"35585",Spruce Pine,Franklin,"059",34.4246,-87.8145,America/Chicago
AL,"35586",Sulligent,Lamar,"075",33.8549,-88.1508,America/Chicago
AL,"35587",Townley,Walker,"127",33.847,-87.4372,America/Chicago
AL,"35592",Vernon,Lamar,"075",33.7613,-88.0979,America/Chicago
AL,"35593",Vina,Franklin,"059",34.3712,-88.0774,America/Chicago
AL,"35594",Winfield,Marion,"093",33.9303,-87.7972,America/Chicago
AL,"35601",Decatur,Morgan,"103",34.5896,-86.9887,America/Chicago
AL,"35602",Decatur,Morgan,"103",34.6059,-86.9833,America/Chicago
AL,"35603",Decatur,Morgan,"103",34.5484,-87.0004,America/Chicago
AL,"35609",Decatur,Morgan,"103",34.6059,-86.9833,America/Chicago
AL,"35610",Anderson,Lauderdale,"077",34.9424,-87.2734,America/Chicago
AL,"35611",Athens,Limestone,"083",34.8036,-86.9707,America/Chicago
AL,"35612",Athens,Limestone,"083",34.7749,-87.0305,America/Chicago
AL,"35613",Athens,Limestone,"083",34.8317,-86.8867,America/Chicago
AL,"35614",Athens,Limestone,"083",34.8474,-87.0607,America/Chicago
AL,"35615",Belle Mina,Limestone,"083",34.6568,-86.8792,America/Chicago
AL,"35616",Cherokee,Colbert,"033",34.7442,-87.9724,America/Chicago
AL,"35617",Cloverdale,Lauderdale,"077",34.9387,-87.7714,America/Chicago
AL,"35618",Courtland,Lawrence,"079",34.6719,-87.3143,America/Chicago
AL,"35619",Danville,Morgan,"103",34.3873,-87.1454,America/Chicago
AL,"35620",Elkmont,Limestone,"083",34.929,-86.9739,America/Chicago
AL,"35621",Eva,Morgan,"103",34.3323,-86.7589,America/Chicago
AL,"35622",Falkville,Morgan,"103",34.3477,-86.9131,America/Chicago
AL,"35630",Florence,Lauderdale,"077",34.8305,-87.656,America/Chicago
AL,"35631",Florence,Lauderdale,"077",34.87,-87.7069,America/Chicago
AL,"35632",Florence,Lauderdale,"077",34.87,-87.7069,America/Chicago
AL,"35633",Florence,Lauderdale,"077",34.8825,-87.7398,America/Chicago
AL,"35634",Florence,Lauderdale,"077",34.9186,-87.6136,America/Chicago
AL,"35640",Hartselle,Morgan,"103",34.4482,-86.9242,America/Chicago
AL,"35643",Hillsboro,Lawrence,"079",34.6476,-87.1804,America/Chicago
AL,"35645",Killen,Lauderdale,"077",34.9016,-87.5082,America/Chicago
AL,"35646",Leighton,Colbert,"033",34.711,-87.5221,America/Chicago
AL,"35647",Lester,Limestone,"083",34.9596,-87.1006,America/Chicago
AL,"35648",Lexington,Lauderdale,"077",34.9559,-87.3935,America/Chicago
AL,"35649",Mooresville,Limestone,"083",34.6259,-86.8746,America/Chicago
AL,"35650",Moulton,Lawrence,"079",34.5058,-87.2224,America/Chicago
AL,"35651",Mount Hope,Lawrence,"079",34.4793,-87.4769,America/Chicago
AL,"35652",Rogersville,Lauderdale,"077",34.8495,-87.3237,America/Chicago
AL,"35653",Russellville,Franklin,"059",34.5066,-87.7257,America/Chicago
AL,"35654",Russellville,Franklin,"059",34.4675,-87.6478,America/Chicago
AL,"35660",Sheffield,Colbert,"033",34.7578,-87.6971,America/Chicago
AL,"35661",Muscle Shoals,Colbert,"033",34.7561,-87.6304,America/Chicago
AL,"35662",Muscle Shoals,Colbert,"033",34.7448,-87.6675,America/Chicago
AL,"35670",Somerville,Morgan,"103",34.4995,-86.8009,America/Chicago
AL,"35671",Tanner,Limestone,"083",34.6796,-86.9625,America/Chicago
AL,"35672",Town Creek,Lawrence,"079",34.6491,-87.4262,America/Chicago
AL,"35673",Trinity,Morgan,"103",34.5918,-87.0913,America/Chicago
AL,"35674",Tuscumbia,Colbert,"033",34.6874,-87.6833,America/Chicago
AL,"35677",Waterloo,Lauderdale,"077",34.9357,-87.9624,America/Chicago
AL,"35699",Decatur,Morgan,"103",34.6059,-86.9833,America/Chicago
AL,"35739",Ardmore,Limestone,"083",34.9804,-86.8346,America/Chicago
AL,"35740",Bridgeport,Jackson,"071",34.9446,-85.7277,America/Chicago
AL,"35741",Brownsboro,Madison,"089",34.7167,-86.4687,America/Chicago
AL,"35742",Capshaw,Limestone,"083",34.7731,-86.7928,America/Chicago
AL,"35744",Dutton,Jackson,"071",34.6046,-85.9067,America/Chicago
AL,"35745",Estillfork,Jackson,"071",34.913,-86.1716,America/Chicago
AL,"35746",Fackler,Jackson,"071",34.8259,-85.9846,America/Chicago
AL,"35747",Grant,Marshall,"095",34.4959,-86.259,America/Chicago
AL,"35748",Gurley,Madison,"089",34.714,-86.394,America/Chicago
AL,"35749",Harvest,Madison,"089",34.8273,-86.7499,America/Chicago
AL,"35750",Hazel Green,Madison,"089",34.9496,-86.5935,America/Chicago
AL,"35751",Hollytree,Jackson,"071",34.7955,-86.2743,America/Chicago
AL,"35752",Hollywood,Jackson,"071",34.7304,-85.9532,America/Chicago
AL,"35754",Laceys Spring,Morgan,"103",34.4996,-86.6129,America/Chicago
AL,"35755",Langston,Jackson,"071",34.5001,-86.1353,America/Chicago
AL,"35756",Madison,Madison,"089",34.643,-86.8168,America/Chicago
AL,"35757",Madison,Madison,"089",34.7782,-86.7442,America/Chicago
AL,"35758",Madison,Madison,"089",34.7108,-86.7425,America/Chicago
AL,"35759",Meridianville,Madison,"089",34.8618,-86.5789,America/Chicago
AL,"35760",New Hope,Madison,"089",34.5494,-86.3961,America/Chicago
AL,"35761",New Market,Madison,"089",34.9,-86.4487,America/Chicago
AL,"35762",Normal,Madison,"089",34.789,-86.5719,America/Chicago
AL,"35763",Owens Cross Roads,Madison,"089",34.6215,-86.4644,America/Chicago
AL,"35764",Paint Rock,Jackson,"071",34.7031,-86.3068,America/Chicago
AL,"35765",Pisgah,Jackson,"071",34.6809,-85.8478,America/Chicago
AL,"35766",Princeton,Jackson,"071",34.8713,-86.2513,America/Chicago
AL,"35767",Ryland,Madison,"089",34.7698,-86.4808,America/Chicago
AL,"35768",Scottsboro,Jackson,"071",34.7507,-86.1422,America/Chicago
AL,"35769",Scottsboro,Jackson,"071",34.618,-86.0562,America/Chicago
AL,"35771",Section,Jackson,"071",34.5433,-85.994,America/Chicago
AL,"35772",Stevenson,Jackson,"071",34.8769,-85.8508,America/Chicago
AL,"35773",Toney,Madison,"089",34.9116,-86.7,America/Chicago
AL,"35774",Trenton,Jackson,"071",34.7632,-86.2295,America/Chicago
